CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta
cg22239201,-0.126076131974613,0.148177440596346,-11.6150931143556,4.53620335995227e-28,2.08089548229587e-26,52.4967730066792,0.262915790918566,0.136839658943953,-0.126076131974613,4,95678703,R,II,BMPR1B,TSS1500,shore,TSS1500-shore,chr4:95678798-95679809,True,,,,,-0.1329186486316779
cg07034632,0.0742074313283303,0.129493984502279,3.76453410581675,0.0001846416660176,0.000567226447311,-0.905139110368053,0.0619598833293741,0.136167314657704,0.0742074313283301,2,203239928,R,II,BMPR2,TSS1500,island,TSS1500-island,chr2:203239865-203242418,,,,,,0.0105504560489068
cg07149454,-0.0041543121076186,0.0277662953292854,-3.29455455061363,0.0010486289291036,0.0028067664601498,-2.52809586966789,0.031547018218593,0.0273927061109744,-0.0041543121076185,10,43277850,F,I,BMS1,TSS200,island,TSS200-island,chr10:43277849-43278532,,,,rs3121286,rs12356080,-0.0038085216437728
cg26771998,-0.029966437631933,0.205756854290923,-2.67933972685086,0.0075956161433276,0.0168934417064278,-4.33714814940357,0.233028468394804,0.203062030762871,-0.0299664376319331,10,75490334,F,II,BMS1P4,TSS200,island,TSS200-island,chr10:75489947-75490554,,,high-CpG:75160314-75160400,,,-0.0612054654268912
cg18952647,0.246907331056389,0.594975662303844,11.1948485328785,2.26831195140934e-26,8.16134561667896e-25,48.6133742779889,0.370272227925188,0.617179558981576,0.246907331056389,15,83953744,R,II,BNC1,TSS1500,island,TSS1500-island,chr15:83951980-83953930,,,,,,0.2849974906286035
cg05674150,0.0974981067043089,0.233274154712852,4.57019619734043,6.01028265827384e-06,2.31969385421334e-05,2.35098591589446,0.144543863359649,0.242041970063959,0.0974981067043093,9,16872192,R,II,BNC2,TSS1500,shore,TSS1500-shore,chr9:16870123-16872020,,,,,,0.0752721415076441
cg15421962,0.0625652044038161,0.434237594574183,3.38003460171573,0.0007757012395518,0.0021287252336136,-2.24831301125803,0.377298757472868,0.439863961876684,0.0625652044038164,5,172571100,R,II,BNIP1,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0865015009860871
cg20468883,-0.118458075655921,0.438637659037548,-6.52195846866256,1.5631086377172e-10,1.0187787547901102e-09,12.5957958775502,0.546443030048153,0.427984954392232,-0.118458075655921,15,59982396,F,II,BNIP2,TSS1500,shore,TSS1500-shore,chr15:59981234-59981795,,,,rs755605,,-0.1209313957302265
cg21762589,0.293021675781173,0.6154939841976,11.8094674420459,7.21503008159883e-29,3.72234008755882e-27,54.3224562000273,0.348823178540634,0.641844854321806,0.293021675781172,10,133796476,R,II,BNIP3,TSS1500,island,TSS1500-island,chr10:133794898-133796598,,,,,rs77442133,0.3418289524272031
cg01706566,-0.169567795283687,0.610511231921404,-7.5765937731677,1.49419172808228e-13,1.30562177512704e-12,19.4189297402724,0.764830124751522,0.595262329467835,-0.169567795283687,8,26239922,R,II,BNIP3L,TSS1500,shore,TSS1500-shore,chr8:26240290-26241017,,,,,,-0.1874024879792073
cg12590494,0.131920701620665,0.640423349075676,8.4760975027043,2.1062395963857099e-16,2.42725644772028e-15,25.8880842031894,0.520366019902914,0.652286721523577,0.131920701620664,1,151008411,R,II,BNIPL,TSS1500,opensea,TSS1500-opensea,,,,,,,0.1333323836057704
cg23260991,0.146031214679647,0.199333232819432,6.4641040588783,2.23381863649813e-10,1.4336445121699502e-09,12.2465352552409,0.0664343216181707,0.212465536297818,0.146031214679647,3,112930187,F,I,BOC,TSS1500,shore,TSS1500-shore,chr3:112930437-112931506,True,,,,,0.1693380536349739
cg11498079,-0.0057437790738107,0.0359220088301979,-2.86328374614782,0.0043511800605861,0.010234366155196,-3.83412115880135,0.0411492610088818,0.035405481935071,-0.0057437790738107,5,173043766,R,I,BOD1,TSS200,island,TSS200-island,chr5:173043123-173043895,,,,,,-0.0069847555504711
cg13455369,-0.0049123714146888,0.0248001192379493,-3.75431320013496,0.0001921443626238,0.0005883819945537,-0.942625966637205,0.0292707306333316,0.0243583592186427,-0.0049123714146889,4,13629759,R,II,BOD1L,TSS1500,shore,TSS1500-shore,chr4:13629245-13629655,,,,,,-0.0033422815365554
cg11374368,0.0718316628252167,0.350965219215973,3.88911960469312,0.0001127966927387,0.0003593266420405,-0.440429821555845,0.285593238299498,0.357424901124715,0.0718316628252167,2,242497960,R,I,BOK,TSS1500,shore,TSS1500-shore,chr2:242498013-242499274,,,,,,0.0726873007660252
cg06605933,-0.117686234377132,0.250845512316999,-6.82465317859559,2.3145343718964e-11,1.63829875139567e-10,14.4663579078165,0.357948452235756,0.240262217858624,-0.117686234377133,1,149870977,R,II,BOLA1,TSS200,shore,TSS200-shore,chr1:149871079-149871946,,True,,,,-0.1189866362233623
cg04542030,0.301880371383582,0.581362462073504,12.2428837962764,1.1228369734311298e-30,7.66497702031679e-29,58.4577247351384,0.306629606102115,0.608509977485697,0.301880371383582,2,74375469,R,II,BOLA3,TSS1500,shore,TSS1500-shore,chr2:74374838-74375257,,,,rs828883,,0.3698220089846988
cg07495363,0.144515493994256,0.219149797145066,5.33788911201305,1.37267537786218e-07,6.54038172933511e-07,5.99374512056126,0.0876303008121645,0.23214579480642,0.144515493994256,2,198651076,R,I,BOLL,TSS200,island,TSS200-island,chr2:198649751-198651599,,,,,,0.1901242464835761
cg20946805,-0.0438839370330879,0.90074078825251,-4.31674127244143,1.87536426644014e-05,6.74752691140124e-05,1.26302391827494,0.940678328070392,0.896794391037304,-0.0438839370330879,3,138821772,F,II,BPESC1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0208115006559825
cg24229276,0.0599441592629576,0.429096688667075,3.44554362439832,0.0006130116207254,0.0017163166585424,-2.02924361261634,0.374543191208341,0.434487350471298,0.0599441592629573,20,36931287,F,I,BPI,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0705417340805494
cg03294961,-0.203681015726709,0.586201953984558,-8.16242424578967,2.2144260555111202e-15,2.31128108482288e-14,23.5672284715346,0.771566331606347,0.567885315879639,-0.203681015726709,20,31594014,R,II,BPIL1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2354850622900828
cg19750606,-0.246098649316828,0.60451157347427,-10.7315141606578,1.5268469941647101e-24,4.30848689948795e-23,44.4373693181014,0.828479049291384,0.582380399974555,-0.246098649316829,22,32854329,R,II,BPIL2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2767136526256328
cg25345102,-0.0281770819209762,0.889934699067469,-3.72442851836734,0.0002157631339581,0.0006551821343819,-1.05167712888822,0.915577870743752,0.887400788822777,-0.028177081920975,20,31619420,F,II,BPIL3,TSS200,opensea,TSS200-opensea,,,,,,,-0.0138028402272526
cg00719685,-0.0099280346276324,0.0514018248742184,-2.96349510149262,0.0031721328703707,0.0076935669253888,-3.54643659840033,0.0604370506324594,0.050509016004827,-0.0099280346276323,1,220263698,R,I,BPNT1,TSS1500,shelf,TSS1500-shelf,chr1:220267314-220267934,,,,,,-0.0110257991993929
cg10141022,-0.0060143678461583,0.0355706265795457,-2.78118309959913,0.0056001171633357,0.0128474682283911,-4.06265200968831,0.041044134007884,0.0350297661617257,-0.0060143678461583,7,140624905,F,I,BRAF,TSS1500,island,TSS1500-island,chr7:140623997-140624949,,,,,,-0.007436407180374
cg26458617,0.244965889087583,0.580340337152759,11.4154871571284,2.94039885761674e-27,1.19873510211281e-25,50.6412005689109,0.357403754637799,0.602369643725384,0.244965889087584,13,32889213,F,II,BRCA2,TSS1500,shore,TSS1500-shore,chr13:32889533-32889900,True,,,,,0.2688692865715497
cg06057569,0.0559905679858343,0.443676508900862,2.24936695380871,0.0248802700484834,0.048502942872531,-5.38567356825801,0.392721063935337,0.448711631921171,0.0559905679858341,22,50219754,F,II,BRD1,TSS1500,shore,TSS1500-shore,chr22:50220118-50220822,True,,,,,0.0809462145490041
cg05111146,-0.071434223734766,0.361141966277956,-2.93611804988515,0.0034612245985299,0.0083224466323019,-3.62598259371742,0.42615224902938,0.354718025294614,-0.0714342237347662,6,32935025,F,II,BRD2,TSS1500,shore,TSS1500-shore,chr6:32935896-32936792,,,,,,-0.0714342237347662
cg13495838,-0.0065792931328175,0.0330240496771548,-2.70397293540583,0.0070617155418411,0.0158284836476308,-4.27166892542389,0.0390116797584599,0.0324323866256424,-0.0065792931328175,9,136934004,R,II,BRD3,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.008662056008073
cg19287817,0.11671639424913,0.661880471997721,7.58698495326675,1.38957307946276e-13,1.2185648959423998e-12,19.4903439157167,0.555660156368117,0.672376550617247,0.116716394249129,19,15391339,F,II,BRD4,TSS200,opensea,TSS200-opensea,,,True,,,rs79111137,0.1195491852667601
cg07632946,-0.0264991757860802,0.152674109103446,-3.74649852917917,0.0001980735611318,0.0006052229826156,-0.971222216746167,0.176790265484304,0.150291089698223,-0.0264991757860803,5,137515561,F,II,BRD8,TSS1500,shore,TSS1500-shore,chr5:137514660-137514941,,,,,rs75656215,-0.0225774347688054
cg02822723,-0.0035673223336143,0.0270099688548396,-2.81612826755272,0.0050334549713145,0.011668788066819,-3.96617022071478,0.0302564888203232,0.0266891664867088,-0.0035673223336143,5,893431,F,II,BRD9,TSS1500,island,TSS1500-island,chr5:892522-893479,,,,,,-0.0043808800991547
cg02935097,0.0333794244994773,0.941694010804365,8.12435539822487,2.9328197711096502e-15,3.02567175448447e-14,23.2902174450457,0.911316333112394,0.944695757611872,0.0333794244994783,1,92414782,F,II,BRDT,TSS200,island,TSS200-island,chr1:92414718-92414986,,,,,,0.0318081103283602
cg18712919,0.0314590872488172,0.924341525596564,7.78910463374219,3.33439550236863e-14,3.1056826024822097e-13,20.8951474673265,0.895711492956453,0.92717058020527,0.0314590872488173,2,28112170,R,II,BRE,TSS1500,shore,TSS1500-shore,chr2:28113060-28113764,,,,,,0.03134013449297
cg09289992,0.0149872460124646,0.956917585329087,4.28955576175263,2.11187646549686e-05,7.53865153906676e-05,1.14976936336982,0.943278113238606,0.958265359251071,0.0149872460124651,8,144778750,R,II,BREA2,TSS1500,shelf,TSS1500-shelf,chr8:144776009-144776734,,,,,,0.0199075301394663
cg16313343,0.217677934007578,0.546178182436262,6.60963408813459,9.05441917051881e-11,6.04278475083383e-10,13.1301630831918,0.348075602206343,0.565753536213922,0.217677934007578,14,105768109,F,II,BRF1,TSS1500,shore,TSS1500-shore,chr14:105766558-105767996,,,,rs75383873,,0.2471690766569194
cg20466478,-0.144916607653397,0.63516846432018,-5.26481559695189,2.00925098131863e-07,9.383646565372e-07,5.62487881171986,0.767053002939998,0.622136395286602,-0.144916607653397,8,37708609,R,I,BRF2,TSS1500,shore,TSS1500-shore,chr8:37707149-37707507,,,,,,-0.1763236036086949
cg03128823,-0.0046443614921907,0.0251392052827371,-3.50313269446298,0.0004968784042605,0.0014146754461334,-1.83333283624148,0.0293659083673568,0.024721546875166,-0.0046443614921907,7,97910392,F,II,BRI3,TSS1500,shore,TSS1500-shore,chr7:97910459-97911618,,,,,,-0.0027184903046981
cg11529614,-0.0180693237580095,0.0518803507976855,-4.97206515391474,8.84219463607707e-07,3.81406832813403e-06,4.19345911466122,0.0683247353688237,0.0502554116108142,-0.0180693237580095,17,59941050,F,II,BRIP1,TSS1500,island,TSS1500-island,chr17:59940825-59941067,,,,,,-0.0173622709983112
cg14370595,0.0980145903101226,0.584117680349016,4.76225879122174,2.44637583356728e-06,9.96371965125938e-06,3.21371018155407,0.49491735175743,0.592931942067552,0.0980145903101219,11,66114071,R,I,BRMS1,TSS1500,island,TSS1500-island,chr11:66113970-66114258,,True,,,,0.1090371120306847
cg00622149,-0.0051383562001751,0.0399588374793176,-2.98923888223576,0.0029205948857689,0.0071375945045284,-3.47098376798706,0.0446351112873907,0.0394967550872155,-0.0051383562001751,14,36295585,R,II,BRMS1L,TSS200,island,TSS200-island,chr14:36295427-36296030,,,high-CpG:35365266-35365443,,,-0.0057330282845414
cg00413849,-0.0174292732394074,0.175398338908618,-2.28022576485354,0.02297262618503,0.0452127482811363,-5.31639315632616,0.191260231461028,0.173830958221621,-0.0174292732394071,1,167906156,F,II,BRP44,TSS1500,island,TSS1500-island,chr1:167905027-167906801,,,,,,-0.0196550835658882
cg09735773,-0.008537453086951,0.0415273162355095,-4.69660773434329,3.33806033223645e-06,1.33487285523302e-05,2.91512208119237,0.0492970127498931,0.040759559662942,-0.008537453086951,6,166797224,F,II,BRP44L,TSS1500,island,TSS1500-island,chr6:166795368-166797301,,,,,,-0.0099612548264215
cg03369196,-0.0616770871310539,0.563353026898061,-3.3393500379977,0.0008961026545358,0.0024313461407786,-2.38233523698529,0.619483613387833,0.557806526256779,-0.0616770871310538,3,9771984,R,II,BRPF1,TSS1500,shore,TSS1500-shore,chr3:9773066-9773911,,,,,,-0.0612064208260318
cg20640182,0.024802540073347,0.89902175488087,4.2649920812807,2.34984174278222e-05,8.33252158807258e-05,1.04801319838441,0.876449659058724,0.901252199132071,0.0248025400733468,19,55794444,F,II,BRSK1,TSS1500,shore,TSS1500-shore,chr19:55795470-55795820,,,,,,0.0329210865804732
cg19713911,0.193394096900915,0.447398271283387,8.07271577860799,4.2866279673546e-15,4.3500509129764704e-14,22.9160881998004,0.271395729859174,0.464789826760088,0.193394096900914,11,1410081,F,II,BRSK2,TSS1500,shore,TSS1500-shore,chr11:1410119-1412346,,,,,,0.2185747667250425
cg14350197,0.122919492386884,0.170504599723594,5.26854430343447,1.97077722835322e-07,9.21273146240824e-07,5.64358958370951,0.0586390185225803,0.181558510909465,0.122919492386885,18,35147162,R,II,BRUNOL4,TSS1500,island,TSS1500-island,chr18:35144907-35147628,,,,,,0.1044197482801788
cg09616463,-0.0068294012665857,0.0240456586539779,-2.93305702470757,0.0034949997870091,0.0083952342010879,-3.63483214601201,0.0302609051304031,0.0234315038638174,-0.0068294012665857,15,72612720,R,I,BRUNOL6,TSS200,island,TSS200-island,chr15:72611946-72612802,,True,,,,-0.0062082248453413
cg15471946,0.0746134259985065,0.140433247816441,4.04289339493764,6.02588461177566e-05,0.0002007214315769,0.152880908907055,0.0725296622854261,0.147143088283933,0.0746134259985065,21,40686621,R,II,BRWD1,TSS1500,shore,TSS1500-shore,chr21:40684370-40686324,,,,,,0.0411134971427458
cg00306721,0.171196566866861,0.389140391125992,6.93044291526669,1.1678701226420099e-11,8.51041296030173e-11,15.1370354595638,0.233339198977375,0.404535765844235,0.171196566866861,11,62477480,F,II,BSCL2,TSS1500,island,TSS1500-island,chr11:62476770-62477481,True,True,,,,0.1836038907700983
cg15654964,-0.0057046425344336,0.0360223874647946,-2.40574949485901,0.0164653277507348,0.0336745835836691,-5.02504281913299,0.041214022577067,0.0355093800426333,-0.0057046425344336,1,32860685,F,II,BSDC1,TSS1500,shore,TSS1500-shore,chr1:32859770-32860348,,,,,,-0.007988975022079
cg22431486,0.0030971017261629,0.0221852296900814,2.44508004561801,0.0147917617493947,0.0306106172964065,-4.93060767294635,0.0193666443061993,0.0224637460323622,0.0030971017261629,19,572309,F,II,BSG,TSS1500,island,TSS1500-island,chr19:572278-573134,,,,rs28915403,rs4919859,0.002749600980416
cg08510456,0.147988398669968,0.396130406754703,8.39293083771664,3.9557368761639003e-16,4.435672105803991e-15,25.2661195970302,0.261450317317646,0.409438715987614,0.147988398669968,3,49591008,F,II,BSN,TSS1500,shore,TSS1500-shore,chr3:49591578-49592534,,,,,rs60896713,0.1668805532801058
cg14615807,-0.0724705460687038,0.814910019355749,-5.56300354724408,4.12849330531889e-08,2.08328580005114e-07,7.15882609247069,0.88086342998662,0.808392883917916,-0.0724705460687037,1,55464173,R,II,BSND,TSS1500,shore,TSS1500-shore,chr1:55462688-55463010,,,,,,-0.0579833888289877
cg02003202,-0.0996052376530102,0.369262727784493,-7.63822448072785,9.703708671406271e-14,8.635120921388959e-13,19.8436519658488,0.459910659893168,0.360305422240157,-0.0996052376530105,9,116111459,F,II,BSPRY,TSS1500,shore,TSS1500-shore,chr9:116111663-116112189,,,,,,-0.1108334016213094
cg02481294,0.294271183698575,0.534620892215295,9.35900081020158,1.98048831441919e-19,3.1121072901135e-18,32.7749541773342,0.266812944460837,0.561084128159411,0.294271183698574,4,15704550,R,II,BST1,TSS200,shore,TSS200-shore,chr4:15704640-15705000,True,,,,,0.338851432153913
cg11558551,0.253498773516003,0.540559224815485,11.1652048693921,2.97923137518677e-26,1.05526950334445e-24,48.3428235444638,0.309857103594086,0.563355877110089,0.253498773516003,19,17516442,F,II,BST2,TSS200,opensea,TSS200-opensea,,True,True,low-CpG:17377428-17377443,,,0.2901715559672748
cg27314569,0.153297731168383,0.396542124973036,6.62614235844436,8.164396235294179e-11,5.470924950480651e-10,13.2314601219841,0.257030160996055,0.410327892164438,0.153297731168383,11,122852461,R,I,BSX,TSS200,island,TSS200-island,chr11:122852411-122852699,True,True,,,,0.1963129131932803
cg15692031,-0.0030728711828134,0.0359074874652449,-2.56037444557686,0.0107194245171791,0.0229820204960641,-4.64514992038481,0.0387040213114745,0.035631150128661,-0.0030728711828134,10,93683614,R,I,BTAF1,TSS200,island,TSS200-island,chr10:93683430-93683839,,,,,,-0.0031986370564993
cg16239296,0.0743621421588356,0.860705273201365,9.10794392116541,1.51161253475908e-18,2.16152720984849e-17,30.7649809444516,0.793030374042424,0.867392516201261,0.074362142158837,15,83736925,R,II,BTBD1,TSS1500,shore,TSS1500-shore,chr15:83735240-83736089,,,,,,0.0809354067265457
cg13187967,-0.0019060912250108,0.0154842483021269,-2.40374458720088,0.0165549392248457,0.0338359659637472,-5.02981656257933,0.0172189284457519,0.015312837220741,-0.0019060912250108,11,13485012,F,II,BTBD10,TSS200,island,TSS200-island,chr11:13484273-13485290,,,,,,-0.0024792819643579
cg11711057,0.260862210823688,0.659240657759835,12.2204412227804,1.39585904556235e-30,9.38904259316615e-29,58.2414717657655,0.421837278844752,0.68269948966844,0.260862210823688,12,107974444,R,II,BTBD11,TSS200,shore,TSS200-shore,chr12:107974842-107975305,,,,,,0.3117487960635542
cg06733736,-0.0133403989346305,0.0486665363930244,-5.88718669186501,6.804639356653481e-09,3.74019541401704e-08,8.91193130275115,0.0608072591644686,0.0474668602298382,-0.0133403989346305,16,3661771,F,I,BTBD12,TSS200,island,TSS200-island,chr16:3661120-3661775,,,high-CpG:3601704-3601830,rs12924990,,-0.0115286486268481
cg14473793,0.0338323261504343,0.699948841151741,2.74976298365472,0.0061582348305853,0.0139968507397315,-4.14840092991422,0.669158990374547,0.702991316524981,0.0338323261504343,10,124030801,R,II,BTBD16,TSS200,opensea,TSS200-opensea,,,,,,rs34479636,0.0250595505987016
cg08084655,-0.135923948276455,0.383966019953234,-7.87749744930844,1.77000979536638e-14,1.69277406783895e-13,21.5188311290029,0.507666591586122,0.371742643309668,-0.135923948276455,17,72358213,R,II,BTBD17,TSS1500,shore,TSS1500-shore,chr17:72356096-72356327,,True,,,,-0.1696748210256922
cg12734107,-0.107875124293276,0.286943225895926,-6.90086536253052,1.4152124477440099e-11,1.02231225427434e-10,14.9486469302236,0.385117349803116,0.27724222550984,-0.107875124293276,11,57519426,F,II,BTBD18,TSS200,shore,TSS200-shore,chr11:57520333-57520753,True,True,,,,-0.0956570365813452
cg24254387,0.232352215919746,0.324121831982072,7.00383112975113,7.2303369206491095e-12,5.3784333871807596e-11,15.6073881486351,0.112664599508346,0.345016815428093,0.232352215919746,1,45273495,F,II,BTBD19,TSS1500,shore,TSS1500-shore,chr1:45271679-45272318,,True,,rs17885777,,0.267237444886188
cg12584394,-0.064027661416585,0.749358756296785,-3.35113771727879,0.0008595420485452,0.0023392509539836,-2.34366485823288,0.807628534492456,0.743600873075869,-0.0640276614165864,19,2016427,F,II,BTBD2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0744749285523896
cg24562149,0.0447217658126409,0.835085076942771,5.43195141624274,8.35124355274184e-08,4.07626283588614e-07,6.47530596133915,0.794385052660044,0.839106818472684,0.0447217658126409,20,11870817,R,II,BTBD3,TSS1500,shore,TSS1500-shore,chr20:11871374-11872207,,,,,,0.0397688105464044
cg15377113,-0.0029663249225243,0.0210975939868167,-3.27395564780194,0.0011265627557874,0.0029968360052963,-2.59448758120914,0.0237971630709845,0.0208308381484602,-0.0029663249225243,14,93799418,R,I,BTBD7,TSS200,island,TSS200-island,chr14:93798709-93799804,,,,,,-0.0030301751111524
cg00364457,0.114596280474748,0.507853969612021,8.10218012103535,3.4527517904567505e-15,3.5369434644759203e-14,23.1293270971999,0.403563110043276,0.518159390518024,0.114596280474748,6,38608738,F,II,BTBD9,TSS1500,shore,TSS1500-shore,chr6:38607205-38607462,,,,,,0.1421005099798541
cg03156260,-0.0413142756659851,0.62898734013969,-2.96519282298273,0.0031549537506807,0.0076557511257125,-3.54148019124093,0.666586303245784,0.625272027579799,-0.0413142756659851,4,75721361,R,II,BTC,TSS1500,shore,TSS1500-shore,chr4:75719101-75719740,,,,,,-0.0383852653014679
cg14854901,0.0790693474497629,0.25041323160778,5.01458648360166,7.16182090135931e-07,3.12322537261743e-06,4.39673732017865,0.178454436986233,0.257523784435996,0.0790693474497626,5,72793969,F,I,BTF3,TSS1500,shore,TSS1500-shore,chr5:72794040-72794641,,,,,,0.0818871738800209
cg18990874,-0.0602976457645884,0.820706222176808,-4.23323910786761,2.69553646790907e-05,9.47679846840114e-05,0.917286216357271,0.87558141778271,0.815283772018122,-0.0602976457645882,13,77502558,F,II,BTF3L1,TSS200,opensea,TSS200-opensea,,,,,,,-0.0414847664630252
cg09178844,-0.004634706505084,0.014164394050121,-3.8271163307201,0.0001443946082537,0.0004518998202956,-0.673498442902477,0.0183823104018701,0.0137476038967861,-0.004634706505084,1,52521668,R,II,BTF3L4,TSS200,shore,TSS200-shore,chr1:52521780-52522296,,,,,,-0.0019361996679414
cg05819371,0.0973210403365801,0.147704815911166,5.0285346641705,6.6811809575976e-07,2.92528622389e-06,4.46376260423996,0.0591356676911853,0.156456708027765,0.09732104033658,12,92540484,F,II,BTG1,TSS1500,shore,TSS1500-shore,chr12:92538710-92540333,,,,,,0.0632027235683759
cg20138067,0.139582219892585,0.750652266776693,10.8046451214067,7.91591505677045e-25,2.31409342134768e-23,45.0889000051913,0.623622404788117,0.763204624680702,0.139582219892585,1,203273571,F,II,BTG2,TSS1500,shore,TSS1500-shore,chr1:203274305-203275338,,,,,,0.1364607041126304
cg05762769,0.208721556482209,0.384882511220682,8.69271765689536,3.99185739602908e-17,4.94015168812501e-16,27.5301534716125,0.194930878882558,0.403652435364766,0.208721556482208,21,18985610,F,II,BTG3,TSS1500,island,TSS1500-island,chr21:18984535-18985697,,,,,,0.2264842224876583
cg24041078,0.242691979953107,0.519615254931349,8.3031701290052,7.76926666072646e-16,8.468554685341021e-15,24.6001774775437,0.298748093319348,0.541440073272456,0.242691979953108,11,111383889,F,II,BTG4,TSS1500,island,TSS1500-island,chr11:111383168-111383892,True,,,,,0.2618601187416158
cg03995631,-0.0276734607844039,0.923054926452594,-2.24270078227616,0.025309976192928,0.0492397651902287,-5.40051790427192,0.948239766662861,0.920566305878457,-0.0276734607844041,3,112218510,R,II,BTLA,TSS200,opensea,TSS200-opensea,,,,,,,-0.0034195311391693
cg16881698,0.0029759922127441,0.977500038626893,2.59046976761483,0.009836348884158,0.0212845187875714,-4.5685225367708,0.974791671613137,0.977767663825881,0.002975992212744,6,26501409,F,II,BTN1A1,TSS200,shore,TSS200-shore,chr6:26501725-26502107,,True,,,,0.0036514185175379
cg24347070,-0.171901095761719,0.682736687953033,-7.31586208804559,9.00135471709695e-13,7.30762764640798e-12,17.6532326773969,0.839179052081504,0.667277956319784,-0.171901095761719,6,26382817,R,II,BTN2A2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.1900087235554778
cg15676542,0.177614953097361,0.345557867535689,9.25316741715253,4.68752159522348e-19,7.06235106820604e-18,31.922763910602,0.183915482162911,0.361530435260271,0.177614953097361,6,26421231,F,II,BTN2A3,TSS1500,opensea,TSS1500-opensea,,,True,,rs6456722,,0.1963612769264705
cg14345882,-0.0499536547194652,0.478152894156547,-2.404246880581,0.0165324484606914,0.0337944043922279,-5.02862095337301,0.52361431373937,0.473660659019905,-0.0499536547194654,6,26364793,R,II,BTN3A2,TSS1500,opensea,TSS1500-opensea,,,True,,,,-0.0531639166422966
cg18067840,-0.125398474256203,0.638063327090382,-5.435167924965,8.20947037537856e-08,4.01054929691628e-07,6.49190700373187,0.752184960136495,0.626786485880292,-0.125398474256203,6,32375672,R,II,BTNL2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.1373919071587805
cg05624226,0.20270444402682,0.629204943994362,9.27343344765356,3.9767368567563604e-19,6.044720360387989e-18,32.0854017757954,0.444729316876429,0.647433760903249,0.20270444402682,5,180325954,R,II,BTNL8,TSS200,opensea,TSS200-opensea,,,,,,,0.2361070886405368
cg01882933,-0.0724702062574406,0.637377443562659,-3.28196992430239,0.0010956244819498,0.0029212278574602,-2.56870460573576,0.703330544940834,0.630860338683393,-0.0724702062574407,5,180467044,R,II,BTNL9,TSS200,opensea,TSS200-opensea,,,,,,,-0.0679225961834963
cg10376731,-0.0536894388530389,0.779526954437471,-2.79586681539695,0.0053553271380824,0.0123395367606343,-4.02225370218278,0.828388206343293,0.774698767490255,-0.053689438853038,10,103113307,F,II,BTRC,TSS1500,shore,TSS1500-shore,chr10:103113523-103114414,,,,,,-0.0630584119908785
cg18518914,0.0265970006796367,0.0617577112519504,2.8676311173493,0.0042927171406308,0.0101096871949208,-3.82184005366419,0.0375525271801948,0.0641495278598314,0.0265970006796366,2,111436559,F,II,BUB1,TSS1500,shore,TSS1500-shore,chr2:111435318-111435884,,,,,,0.0076965304677103
cg21893314,-0.008091918389979,0.0394024655365739,-2.62811016503979,0.0088236814104987,0.0193146543219194,-4.47145430716824,0.046766693423857,0.0386747750338779,-0.008091918389979,15,40453133,F,II,BUB1B,TSS200,island,TSS200-island,chr15:40453005-40453685,True,,,rs497215,,-0.0080693028079072
cg04058169,-0.0459890162329043,0.709195087853411,-2.50991966564108,0.0123593014700186,0.0260914733566867,-4.77165300666571,0.751048401187672,0.705059384954769,-0.0459890162329039,10,124913438,R,II,BUB3,TSS1500,shore,TSS1500-shore,chr10:124913631-124914726,,,,,,-0.0522721454693687
cg24475443,-0.0037741059754501,0.018580528883783,-3.48934513975906,0.0005226417686237,0.0014822722284927,-1.88051936903554,0.0220152368398581,0.018241130864408,-0.0037741059754501,11,116643735,R,I,BUD13,TSS200,island,TSS200-island,chr11:116643309-116643892,,,high-CpG:116148886-116148974,,,-0.0044410542127094
cg02798801,-0.0209172173306319,0.0717777481345267,-3.76491355812079,0.0001843685155836,0.0005664659550907,-0.903745542124858,0.0908139207411809,0.069896703410549,-0.0209172173306319,7,99005263,F,II,BUD31,TSS1500,shore,TSS1500-shore,chr7:99005784-99006859,,,,,,-0.0117046565614998
cg14159026,0.146279672161348,0.217218808148971,4.72893657148338,2.86568538357507e-06,1.15628470427819e-05,3.06167932092737,0.0840937827647217,0.23037345492607,0.146279672161349,6,105584551,R,I,BVES,TSS1500,island,TSS1500-island,chr6:105584148-105585621,,,,,,0.183847238944066
cg12117658,0.292463657887575,0.570237136563425,12.1224910111652,3.59953347772677e-30,2.26865889091674e-28,57.3003215016766,0.304074167334805,0.59653782522238,0.292463657887575,17,56406294,R,II,BZRAP1,TSS200,shelf,TSS200-shelf,chr17:56401728-56402343,True,,low-CpG:53761293-53761299,,,0.3471789414915444
