CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta,DNAm,cutpoint,F1,F1_validate,F1_dif
cg16281276,0.324481693009071,0.505326547518681,12.1930612019745,1.8198261757011198e-30,1.2036352082096299e-28,57.9779516611915,0.210024862873735,0.534506555882806,0.324481693009071,11,7695528,R,I,CYB5R2,TSS1500,island,TSS1500-island,chr11:7694711-7695685,True,,,,,0.3701634393218403,hyper,0.36,0.9129511677282378,0.8804347826086957,-0.032516385119542135
cg08843517,0.45274209856766,0.6268695794146,17.9917809139636,2.33444574767087e-57,2.58302988971329e-53,119.618494115592,0.214841698344033,0.667583796911692,0.452742098567659,16,88717464,F,I,CYBA,TSS200,island,TSS200-island,chr16:88716989-88717606,,,high-CpG:87244919-87245004,rs72550704,,0.5423963439657442,hyper,0.29,0.9699398797595192,0.9644670050761421,-0.005472874683377094
cg11256607,0.325784987589646,0.576258247343768,13.9803844743276,2.87093233123323e-38,7.36738811508594e-36,75.8406352547785,0.2797704708683,0.605555458457945,0.325784987589645,1,58716306,F,II,DAB1,TSS200,shore,TSS200-shore,chr1:58715272-58716095,,,,,,0.3725103290567312,hyper,0.39,0.9527720739219712,0.9032258064516129,-0.049546267470358285
cg21992932,0.325979315503949,0.466690137664059,12.1676936375237,2.32606357713307e-30,1.5079730278051792e-28,57.734104902005,0.170025508806149,0.496004824310097,0.325979315503949,2,159651813,F,II,DAPL1,TSS200,opensea,TSS200-opensea,,,,,,,0.3562121259443595,hyper,0.21,0.959349593495935,0.9430051813471503,-0.01634441214878468
cg20303028,0.335238428681698,0.547422719791635,13.0206781789083,5.2013712448631095e-34,6.22782262626902e-32,66.0885289766643,0.242331631818723,0.577570060500421,0.335238428681698,2,74607507,F,II,DCTN1,TSS200,opensea,TSS200-opensea,,True,True,,rs13411165,,0.3746238256942993,hyper,0.33,0.9399585921325052,0.9368421052631579,-0.0031164868693472902
cg05319305,0.36005783934682,0.564784683766569,14.1447669305186,5.17738521341355e-39,1.52602699949195e-36,77.5450374726547,0.237106146519283,0.597163985866103,0.36005783934682,4,101111927,F,II,DDIT4L,TSS1500,shore,TSS1500-shore,chr4:101111146-101111497,True,,,,,0.4148458821226505,hyper,0.42,0.9240506329113924,0.8972972972972972,-0.02675333561409521
cg24601030,0.3203789481015,0.618287866404721,11.0421950169687,9.19060177296985e-26,3.04629985903094e-24,47.2250105532329,0.326719974787168,0.647098922888669,0.320378948101501,11,111847747,F,II,DIXDC1,TSS1500,shore,TSS1500-shore,chr11:111847927-111848401,True,,,,,0.3483450677034695,hyper,0.51,0.8641425389755011,0.8117647058823529,-0.05237783309314814
cg16886987,0.397193531590148,0.503665149060013,11.8941560190302,3.22052928459298e-29,1.74805831699654e-27,55.1235750794796,0.142190460238763,0.539383991828911,0.397193531590148,21,38378634,F,II,DSCR6,TSS1500,island,TSS1500-island,chr21:38377937-38379437,True,,,,,0.4491211579400451,hyper,0.18,0.948665297741273,0.9381443298969071,-0.010520967844365847
cg09025324,0.371570756374813,0.547645571008324,13.0856003162309,2.70949837691745e-34,3.41026041113493e-32,66.7369754248036,0.209489450998153,0.581060207372966,0.371570756374813,6,116691685,R,II,DSE,TSS1500,shore,TSS1500-shore,chr6:116691827-116692868,,,,,,0.4366084117725983,hyper,0.38,0.9125799573560768,0.8826815642458101,-0.029898393110266652
cg26530706,0.372381079744475,0.493832696472923,9.98745723621717,1.0331209715964801e-21,2.0749841178765402e-20,37.97783380538,0.154939123899713,0.527320203644189,0.372381079744476,18,32173093,R,II,DTNA,TSS200,opensea,TSS200-opensea,,,True,,,,0.4328057330935901,hyper,0.3,0.8641425389755011,0.8474576271186441,-0.016684911856856943
cg13605988,0.328538596934687,0.431873992171822,10.3222857510769,5.71562026218216e-23,1.3265746935247301e-21,40.8458099430022,0.132880233090974,0.461418830025661,0.328538596934687,15,45421612,F,II,DUOX1,TSS1500,island,TSS1500-island,chr15:45421236-45422394,,True,,,,0.3996138133811971,hyper,0.18,0.9266247379454926,0.9375,0.010875262054507395
cg11095319,0.349780151501165,0.455552027448466,13.3457737084874,1.9526436862979105e-35,3.00202009809442e-33,69.3525038685642,0.137226925542729,0.487007077043894,0.349780151501165,11,19263864,R,II,E2F8,TSS1500,island,TSS1500-island,chr11:19262473-19264397,,,,,,0.3998527218324366,hyper,0.3,0.9217758985200843,0.8972972972972972,-0.02447860122278711
cg01596834,0.333543862287237,0.573426883675095,12.7365715674006,8.84776800480448e-33,8.530431989357941e-31,63.2712396516212,0.269877973032393,0.603421835319631,0.333543862287237,3,183993711,R,II,ECE2,TSS200,shore,TSS200-shore,chr3:183993905-183994347,,True,,,,0.370079360073925,hyper,0.31,0.9551020408163268,0.8983957219251336,-0.05670631889119315
cg05385513,0.476907781340765,0.636862005956573,16.8155244682466,1.37318387380843e-51,5.11483801233761e-48,106.380412749202,0.202841615024151,0.679749396364915,0.476907781340765,2,56150478,F,II,EFEMP1,TSS200,island,TSS200-island,chr2:56150340-56151180,True,,,,,0.5764755749995757,hyper,0.36,0.952965235173824,0.9319371727748691,-0.02102806239895494
cg18844382,0.410266800033851,0.533370037396711,17.8865051678045,7.744124793805299e-57,7.66678544224612e-53,118.423380018238,0.159997733768781,0.570264533802633,0.410266800033851,14,23834977,F,I,EFS,TSS200,island,TSS200-island,chr14:23834435-23835947,,,high-CpG:22904163-22905667,,,0.4840003529091217,hyper,0.44,0.9308176100628932,0.8666666666666667,-0.06415094339622651
cg16317273,0.442938341409019,0.596725714711371,15.3015019170533,2.35575347764321e-44,1.91828189839126e-41,89.7888865841558,0.193619957961436,0.636558299370456,0.44293834140902,5,38258028,F,II,EGFLAM,TSS1500,island,TSS1500-island,chr5:38257825-38259136,,True,,,,0.5335775402907168,hyper,0.26,0.9656565656565655,0.9591836734693877,-0.006472892187177837
cg02156680,0.430787277232662,0.531705565629572,14.1179052633775,6.85406790098174e-39,1.9774038456202698e-36,77.2658785594729,0.139658151457401,0.570445428690064,0.430787277232663,8,120651317,R,II,ENPP2,TSS1500,opensea,TSS1500-opensea,,True,True,,,,0.5184247614536966,hyper,0.28,0.9330543933054394,0.9148936170212766,-0.018160776284162794
cg26010734,0.362555490730434,0.551673325338715,12.8801049492051,2.12254377970429e-33,2.2840720327335603e-31,64.6903737150558,0.221721745645191,0.584277236375625,0.362555490730434,19,15344046,R,I,EPHX3,TSS200,shore,TSS200-shore,chr19:15344091-15344419,True,,,,,0.4246439968392765,hyper,0.3,0.9443298969072164,0.9166666666666666,-0.02766323024054973
cg19915711,0.361834474397202,0.481987295296905,11.4924069208578,1.43418877555988e-27,6.11317684465786e-26,51.3539203635846,0.1526918923383,0.514526366735502,0.361834474397202,13,43566421,F,II,EPSTI1,TSS200,island,TSS200-island,chr13:43566074-43566508,True,True,,rs74062052,,0.4124006884466663,hyper,0.32,0.8961038961038962,0.8603351955307262,-0.03576870057316994
cg21784383,0.345711270986808,0.636526685592664,14.0578401559432,1.28233388637915e-38,3.49326878874199e-36,76.6425596815722,0.321904557680209,0.667615828667018,0.345711270986808,1,217311172,F,II,ESRRG,TSS200,island,TSS200-island,chr1:217310749-217311178,,,,,,0.4070721476459337,hyper,0.47,0.9399585921325052,0.8947368421052632,-0.04522175002724205
cg20787173,0.39875768390968,0.54114519600912,14.5322337057266,8.81089595210059e-41,3.64653807663366e-38,81.5989400248934,0.178247016048152,0.577004699957832,0.39875768390968,6,133562475,F,I,EYA4,TSS200,island,TSS200-island,chr6:133562086-133563586,True,,,,,0.4972292247461721,hyper,0.19,0.9635627530364372,0.9489795918367346,-0.014583161199702599
cg06947913,0.381894178893077,0.489870476935772,13.3232834186862,2.45366451995626e-35,3.70269097765802e-33,69.1253556540646,0.142319299741713,0.524213478634789,0.381894178893077,12,50297793,R,I,FAIM2,TSS200,island,TSS200-island,chr12:50297580-50297988,True,True,,,,0.5054959466905998,hyper,0.21,0.931106471816284,0.9375,0.0063935281837159685
cg06443533,0.320170465086001,0.460667919105881,10.0981645410617,3.9955834386262296e-22,8.424831675419701e-21,38.9189030464194,0.169289762031212,0.489460227117212,0.320170465086001,1,1182424,F,I,FAM132A,TSS1500,island,TSS1500-island,chr1:1181756-1182470,,,,,,0.384305084991326,hyper,0.23,0.9040511727078892,0.9206349206349206,0.016583747927031434
cg07696699,0.36673736388729,0.516900872741386,12.3292326988232,4.849776626513199e-31,3.51069889508831e-29,59.2918860499129,0.183143487620939,0.549880851508229,0.366737363887289,4,17783502,R,I,FAM184B,TSS1500,island,TSS1500-island,chr4:17782642-17783624,,,,,,0.4284305351852472,hyper,0.27,0.9330543933054394,0.9375,0.004445606694560622
cg03686593,0.33790224215659,0.417522837614967,8.96308986197517,4.7960491552176196e-18,6.51606237789326e-17,29.6236646351285,0.110007487738645,0.447909729895236,0.337902242156591,18,11149470,F,I,FAM38B,TSS1500,island,TSS1500-island,chr18:11148307-11149936,True,,high-CpG:11139288-11139613,,,0.3853405090539102,hyper,0.18,0.8741721854304635,0.8729281767955802,-0.0012440086348832757
cg24563094,0.346975045340618,0.479104797497269,12.3044692014904,6.17203437404039e-31,4.40013301437534e-29,59.0523193060793,0.163332544003829,0.510307589344447,0.346975045340618,2,26395458,R,I,FAM59B,TSS1500,island,TSS1500-island,chr2:26395416-26395620,,,,,,0.4160955325599205,hyper,0.16,0.9596774193548386,0.9655172413793104,0.0058398220244717525
cg25489866,0.36701812983002,0.453539943610245,11.5966906016733,5.39361404199459e-28,2.44706291686997e-26,52.3248766302179,0.119527041282925,0.486545171112945,0.36701812983002,15,59729553,F,I,FAM81A,TSS1500,shore,TSS1500-shore,chr15:59730070-59730738,,,,,,0.4234857574298928,hyper,0.13,0.937759336099585,0.9644670050761421,0.026707668976557186
cg08151731,0.336210954424922,0.445854154545874,13.8524041929654,1.0823526386967e-37,2.49501516201527e-35,74.5202745230205,0.139877998180748,0.476088952605669,0.336210954424921,15,48938576,F,II,FBN1,TSS1500,island,TSS1500-island,chr15:48936810-48938577,,,,,,0.3843841428202317,hyper,0.21,0.9551020408163268,0.9375,-0.01760204081632677
cg27223047,0.398303501092994,0.628811969815638,14.0705817151068,1.12288627730268e-38,3.09023724910502e-36,76.7746787918566,0.266327128892877,0.664630629985871,0.398303501092994,5,127874825,F,II,FBN2,TSS1500,island,TSS1500-island,chr5:127872563-127874945,,,,rs55770077,,0.4671130895441212,hyper,0.3,0.9699398797595192,0.9424083769633509,-0.02753150279616834
cg06244497,0.429319860857726,0.526680156018631,14.5441664317119,7.76604685085581e-41,3.26438620729185e-38,81.7245757672441,0.135968196317176,0.565288057174901,0.429319860857725,19,39466575,F,II,FBXO17,TSS200,shore,TSS200-shore,chr19:39465846-39466403,,True,,,,0.5057324240919773,hyper,0.31,0.9375,0.8913043478260869,-0.04619565217391308
cg23095615,0.428530339576688,0.583027474718663,13.6807765022419,6.35764945529289e-37,1.27019623649945e-34,72.7589003178189,0.193034036183044,0.621564375759732,0.428530339576688,6,146136563,F,II,FBXO30,TSS1500,island,TSS1500-island,chr6:146136325-146136564,,,,,,0.5141488510311651,hyper,0.23,0.9531568228105906,0.9538461538461539,0.0006893310355633453
cg02582940,0.381583710244018,0.556414949825325,14.8784395315648,2.2214255348467398e-42,1.23443337272824e-39,85.2624373724774,0.209146321437783,0.590730031681801,0.381583710244018,2,97308417,F,II,FER1L5,TSS200,opensea,TSS200-opensea,,True,,,,,0.4318059727850341,hyper,0.33,0.9549180327868853,0.9206349206349206,-0.03428311215196467
cg06169131,0.331977367461468,0.52268070358362,13.8763181546443,8.45017039085361e-38,1.9918523508089501e-35,74.7665473263034,0.220557415929839,0.552534783391306,0.331977367461468,10,103536348,F,II,FGF8,TSS1500,island,TSS1500-island,chr10:103535636-103536505,,,,,,0.388811701537894,hyper,0.29,0.9595141700404858,0.9100529100529101,-0.04946125998757567
cg23083315,0.377832240788893,0.431588918862629,12.4029115091115,2.36317668135977e-31,1.79350188301584e-29,60.0062862701542,0.0877343975691396,0.465566638358033,0.377832240788893,11,35639656,R,I,FJX1,TSS200,island,TSS200-island,chr11:35639629-35641485,,,,,,0.4168569549565613,hyper,0.2,0.9145299145299146,0.9368421052631579,0.02231219073324331
cg15932013,0.319531303498368,0.34426517628801,8.64364301912424,5.83441558004979e-17,7.10473332456991e-16,27.1553745020648,0.0534687022409344,0.373000005739302,0.319531303498368,6,21666659,F,I,FLJ22536,TSS200,island,TSS200-island,chr6:21666655-21666862,,,,,,0.3341649023573673,hyper,0.1,0.832183908045977,0.9139784946236558,0.0817945865776788
cg01779765,0.360177878453759,0.530851162878528,12.0569732893344,6.76673903478811e-30,4.0815793788399295e-28,56.6732527625282,0.20306338140802,0.56324125986178,0.36017787845376,14,62583795,F,I,FLJ43390,TSS1500,island,TSS1500-island,chr14:62583679-62584279,,,,rs7144502,,0.4590097743486314,hyper,0.38,0.9032258064516128,0.9090909090909092,0.0058651026392964045
cg13804182,0.373157942013263,0.437508435439633,12.2508265001366,1.03953672442435e-30,7.14690996732573e-29,58.5343139148224,0.0979078623124547,0.471065804325717,0.373157942013263,6,30711796,R,II,FLOT1,TSS1500,island,TSS1500-island,chr6:30710307-30712440,,,,,,0.4111148577777953,hyper,0.21,0.9330543933054394,0.8791208791208791,-0.05393351418456027
cg01537995,0.357525674949213,0.514206711210692,14.4085717958368,3.25059357404639e-40,1.19656512282204e-37,80.2996803048521,0.18883262573533,0.546358300684542,0.357525674949213,14,85996352,F,II,FLRT2,TSS200,shore,TSS200-shore,chr14:85996494-85996958,,,high-CpG:85066099-85066447,,,0.4178564012515168,hyper,0.33,0.9397089397089397,0.9206349206349206,-0.019074019074019066
cg25078444,0.337232320741384,0.538213233859456,11.7451072123006,1.32886961471336e-28,6.59621841144266e-27,53.7159247613253,0.231307560666758,0.568539881408141,0.337232320741384,14,29235193,F,I,FOXG1,TSS1500,island,TSS1500-island,chr14:29234889-29235908,,True,,,,0.3904045743035273,hyper,0.3,0.933609958506224,0.9381443298969071,0.004534371390683134
cg13463203,0.358774195568194,0.674774418343055,15.530243457049,1.97398087443763e-45,1.9646070763698598e-42,92.2577528039878,0.348264089282793,0.707038284850986,0.358774195568193,9,132961972,R,I,FREQ,TSS1500,opensea,TSS1500-opensea,,True,True,,,,0.4146761699411201,hyper,0.45,0.9634146341463414,0.9430051813471503,-0.020409452799191152
cg14000361,0.402983810102763,0.61218286928046,15.3575257604146,1.28523477006278e-44,1.10897189603547e-41,90.3922090855981,0.24543861044593,0.648422420548694,0.402983810102764,6,10882336,F,I,GCM2,TSS1500,shore,TSS1500-shore,chr6:10882926-10883149,,,,,,0.4981408368737907,hyper,0.41,0.9465020576131686,0.9381443298969071,-0.008357727716261532
cg12242450,0.340823403274753,0.574954308822287,12.8306319087906,3.47509865028427e-33,3.5906330341395104e-31,64.2002528152319,0.264780492172962,0.605603895447714,0.340823403274753,6,10555808,R,II,GCNT2,TSS200,opensea,TSS200-opensea,,,True,,rs55851629,rs55674664,0.3956812121277477,hyper,0.38,0.937759336099585,0.8994708994708994,-0.03828843662868553
cg09994356,0.45827465757342,0.522550678670346,14.9150496597474,1.5020055240037e-42,8.613749819478819e-40,85.6520250111319,0.105487770878709,0.563762428452129,0.45827465757342,20,42875779,R,I,GDAP1L1,TSS200,island,TSS200-island,chr20:42875764-42876184,True,,,,,0.4914765048099294,hyper,0.14,0.9738430583501008,0.9644670050761421,-0.009376053273958629
cg09350274,0.348394990686974,0.436015887222393,8.56493467582792,1.0688282629296699e-16,1.2670906178088301e-15,26.5576684447658,0.118951381309428,0.467346371996401,0.348394990686973,5,137610396,F,II,GFRA3,TSS200,shore,TSS200-shore,chr5:137610105-137610311,,True,,,,0.4227641974514612,hyper,0.25,0.8329519450800915,0.8764044943820225,0.04345254930193099
cg12080909,0.322670238590478,0.688299539660356,14.0379707588154,1.57716413093312e-38,4.23207583364974e-36,76.4366442449587,0.39464640885679,0.717316647447269,0.322670238590479,17,27917982,R,II,GIT1,TSS1500,shore,TSS1500-shore,chr17:27918161-27918398,,True,,,,0.3816407534058675,hyper,0.5,0.9467213114754098,0.9100529100529101,-0.03666840142249972
cg11521404,0.340885981083064,0.450570467215277,11.3589238912808,4.97600584068699e-27,1.9612344445213704e-25,50.1189907594111,0.140339700258387,0.481225681341452,0.340885981083065,13,20735532,R,I,GJA3,TSS1500,island,TSS1500-island,chr13:20735043-20736157,True,,,,,0.3979026220483667,hyper,0.27,0.8845315904139434,0.8983957219251336,0.013864131511190259
cg25726664,0.370800238712563,0.535559751101743,13.6247996645446,1.1300061896081099e-36,2.13947648999255e-34,72.1867670956389,0.198104857597144,0.568905096309707,0.370800238712563,7,42277807,F,I,GLI3,TSS1500,island,TSS1500-island,chr7:42276003-42277850,,,,,,0.4219961483001055,hyper,0.3,0.9419087136929462,0.9375,-0.0044087136929461535
cg13081720,0.333205304546895,0.564061335335385,11.1595918503143,3.13690728299626e-26,1.10635308238403e-24,48.2916459185634,0.260820536593068,0.594025841139962,0.333205304546894,5,150399890,R,II,GPX3,TSS200,shore,TSS200-shore,chr5:150400000-150400490,,,,,,0.3534431438093403,hyper,0.41,0.8956521739130435,0.8700564971751412,-0.025595676737902306
cg03884132,0.350105829466182,0.472510128928217,10.5087353188831,1.1096758322167999e-23,2.80724629452707e-22,42.4706178955159,0.153888636644246,0.503994466110427,0.350105829466181,15,33009531,R,II,GREM1,TSS1500,island,TSS1500-island,chr15:33009530-33011696,,,,,,0.408200500456944,hyper,0.16,0.9313929313929312,0.9333333333333333,0.0019404019404021255
cg14616251,0.404011070477339,0.581737677720857,14.9160907695487,1.48537352909753e-42,8.53137325975778e-40,85.6631099906517,0.214058538041839,0.618069608519178,0.404011070477339,1,24648696,R,II,GRHL3,TSS1500,island,TSS1500-island,chr1:24648202-24648985,True,,,,,0.4946682505764717,hyper,0.42,0.9194915254237288,0.8729281767955802,-0.04656334862814859
cg20676696,0.431736040552752,0.544759410512454,14.5419411689557,7.951051596666775e-41,3.33469940459757e-38,81.7011432091326,0.151848553462648,0.5835845940154,0.431736040552752,1,110210444,R,II,GSTM2,TSS200,shore,TSS200-shore,chr1:110210581-110210956,True,True,,,,0.5243235746037817,hyper,0.2,0.959349593495935,0.9430051813471503,-0.01634441214878468
cg13506653,0.370669118286018,0.478476883602556,9.47508616972083,7.636747946213e-20,1.25468720460523e-18,33.7177826107104,0.141141319119238,0.511810437405255,0.370669118286017,4,54965863,F,I,GSX2,TSS1500,shore,TSS1500-shore,chr4:54966163-54968063,True,,,,,0.4500212285269163,hyper,0.17,0.8898488120950324,0.9139784946236558,0.024129682528623353
cg15613420,0.330201706286619,0.697452427175732,15.6028109019655,8.96274310343033e-46,9.85914844802927e-43,93.0440149706979,0.396945118936471,0.72714682522309,0.330201706286619,5,134735637,F,I,H2AFY,TSS1500,shore,TSS1500-shore,chr5:134734096-134735261,,,high-CpG:134762695-134763582,,,0.3701603462530246,hyper,0.53,0.9399585921325052,0.9484536082474226,0.00849501611491743
cg08421126,0.391410062656938,0.589522710220939,10.9789371991934,1.63538023818165e-25,5.23028328236953e-24,46.653256286427,0.233311394205813,0.62472145686275,0.391410062656938,2,43019854,R,II,HAAO,TSS200,island,TSS200-island,chr2:43019665-43020509,,,high-CpG:42873185-42873845,,,0.4750016545552688,hyper,0.23,0.925,0.9263157894736842,0.001315789473684159
cg03698393,0.367584239894943,0.454637712070598,13.5636197472676,2.1159720247195097e-36,3.8033409247950476e-34,71.5627912923277,0.120109608856855,0.487693848751797,0.367584239894943,15,89438795,F,II,HAPLN3,TSS200,island,TSS200-island,chr15:89438176-89438850,True,,,,,0.4103602520773362,hyper,0.22,0.9549180327868853,0.9090909090909092,-0.04582712369597608
cg02453462,0.338731196741665,0.482534141564536,12.050510779401,7.2006766820657e-30,4.3225316278546785e-28,56.6115076409746,0.174264383378776,0.512995580120441,0.338731196741665,15,73662002,F,II,HCN4,TSS1500,island,TSS1500-island,chr15:73659860-73662015,,,,,,0.384807934952563,hyper,0.22,0.9445585215605748,0.9430051813471503,-0.00155334021342457
cg09827752,0.347741087310016,0.563488320641504,12.5895170993877,3.78572001081246e-32,3.27780620636986e-30,61.8263372858556,0.247018913844979,0.594760001154995,0.347741087310016,1,2461823,F,I,HES5,TSS200,island,TSS200-island,chr1:2460760-2462010,,,,,,0.4318018022978887,hyper,0.44,0.9152542372881356,0.9148936170212766,-0.00036062026685901305
cg14117138,0.487159328486733,0.627808755769014,17.5304202466532,4.40969178723776e-55,2.91043526108383e-51,114.395220684747,0.184458719412384,0.671618047899116,0.487159328486732,19,46800085,R,I,HIF3A,TSS1500,island,TSS1500-island,chr19:46800053-46800603,True,,,,,0.5870461167326492,hyper,0.32,0.9635627530364372,0.9591836734693877,-0.004379079567049526
cg14703002,0.346146662011865,0.497300960541209,14.1981592913677,2.96223724052256e-39,9.02355029207118e-37,78.1006535013974,0.182282595472858,0.528429257484722,0.346146662011865,6,26018058,F,I,HIST1H1A,TSS200,shelf,TSS200-shelf,chr6:26020671-26021125,True,,,rs199749,,0.4706614642797868,hyper,0.42,0.9032258064516128,0.8666666666666667,-0.03655913978494607
cg00036011,0.374876355217467,0.478141052069495,11.2707839060882,1.12596365494064e-26,4.2266329755233e-25,49.3084787298983,0.136976599299642,0.511852954517108,0.374876355217466,6,26271718,F,II,HIST1H3G,TSS200,shore,TSS200-shore,chr6:26272470-26272696,True,,,,,0.4266643146454355,hyper,0.28,0.8913043478260869,0.8852459016393442,-0.006058446186742672
cg05471296,0.392469483768211,0.51017377496178,12.564094306774,4.86281035351434e-32,4.13414412628422e-30,61.5774838985052,0.152998309518048,0.545467793286259,0.392469483768211,7,27196302,F,II,HOXA7,TSS200,island,TSS200-island,chr7:27195601-27196567,True,,high-CpG:27162728-27162853,,,0.4355766123939882,hyper,0.3,0.9194915254237288,0.9090909090909092,-0.010400616332819634
cg03132556,0.319818549685465,0.57179685104506,11.6820731368209,2.4123161230671e-28,1.15402516159519e-26,53.1238247145779,0.280738962302532,0.600557511987997,0.319818549685465,12,54366760,F,II,HOXC11,TSS200,shore,TSS200-shore,chr12:54366815-54369103,,,,,,0.3568273570092227,hyper,0.35,0.931106471816284,0.9375,0.0063935281837159685
cg06714180,0.377127519590731,0.48285668848969,12.4557057178036,1.40974155361897e-31,1.1104518868911699e-29,60.5196656073991,0.139643514185896,0.516771033776626,0.377127519590731,12,54409525,F,II,HOXC4,TSS1500,shore,TSS1500-shore,chr12:54408426-54408713,,,,,,0.4126373973531785,hyper,0.29,0.9032258064516128,0.8901098901098902,-0.0131159163417226
cg07816687,0.333501138371793,0.489442588646226,12.8998460125731,1.74300781947768e-33,1.9067410780069802e-31,64.8862289522948,0.185932559840241,0.519433698212035,0.333501138371793,16,67197186,F,I,HSF4,TSS200,island,TSS200-island,chr16:67196792-67199988,True,True,,,,0.3811789926901742,hyper,0.35,0.9148936170212766,0.8474576271186441,-0.06743598990263244
cg22325530,0.385187362028587,0.502174629797752,14.1414736147068,5.35863148542948e-39,1.5761876137419798e-36,77.5107984017034,0.151626419030728,0.536813781059316,0.385187362028588,12,111127346,F,II,HVCN1,TSS1500,island,TSS1500-island,chr12:111126611-111127347,True,True,,,,0.4480092205839405,hyper,0.3,0.9330543933054394,0.9319371727748691,-0.0011172205305702843
cg14993276,0.332903702035159,0.46343600205762,12.9154122780374,1.49206176309713e-33,1.64948896734045e-31,65.0407789005929,0.160469683299005,0.493373385334163,0.332903702035159,19,10397642,R,I,ICAM4,TSS200,island,TSS200-island,chr19:10397603-10398703,True,True,,,,0.3900645902816707,hyper,0.27,0.9288702928870294,0.9032258064516129,-0.025644486435416503
cg22212414,0.359114589110234,0.430043183798015,10.5047201018776,1.14977802580243e-23,2.9043996655946e-22,42.4354220174127,0.103223072125751,0.462337661235985,0.359114589110234,21,34775032,F,I,IFNGR2,TSS200,shore,TSS200-shore,chr21:34775437-34776493,True,,high-CpG:33696828-33697793,,,0.395938119478854,hyper,0.12,0.9288702928870294,0.9270833333333334,-0.0017869595536960103
cg12781915,0.331967813122403,0.625711497767554,13.3553017028329,1.7724537536065402e-35,2.74067391851849e-33,69.448794355056,0.323596905249683,0.655564718372087,0.331967813122404,3,185544099,R,II,IGF2BP2,TSS1500,island,TSS1500-island,chr3:185541048-185544146,,,,,,0.4123605784306043,hyper,0.47,0.9313929313929312,0.8666666666666667,-0.06472626472626453
cg07589773,0.337993856453864,0.466404466824702,10.9908352645641,1.4676202382004702e-25,4.72501827522785e-24,46.7606357898471,0.158805741346905,0.496799597800769,0.337993856453865,7,50343883,F,I,IKZF1,TSS1500,island,TSS1500-island,chr7:50343757-50344519,,,high-CpG:50313999-50314998,,,0.469440361494367,hyper,0.28,0.8864628820960699,0.8972972972972972,0.010834415201227299
cg07935264,0.343274659026998,0.587201999476194,14.8925042721114,1.91142754148254e-42,1.07487084939229e-39,85.4120592213646,0.274797363742991,0.618072022769989,0.343274659026998,2,113594375,R,II,IL1B,TSS200,opensea,TSS200-opensea,,,,,,,0.3848317725446604,hyper,0.37,0.9508196721311476,0.9148936170212766,-0.035926055109871013
cg18673954,0.323941130986943,0.412584267532102,11.1298155292707,4.1228794601827396e-26,1.4309879761214601e-24,48.0204280790988,0.117774533216647,0.44171566420359,0.323941130986943,10,105036611,F,I,INA,TSS1500,shore,TSS1500-shore,chr10:105036628-105038084,True,,,,,0.3674238266074233,hyper,0.13,0.9465020576131686,0.9591836734693877,0.012681615856219075
cg10119075,0.415495678216944,0.596070154894217,15.8172425611504,8.622924987392271e-47,1.15444394835655e-43,95.3756156478441,0.217939195941387,0.633434874158331,0.415495678216943,10,7709738,F,II,ITIH5,TSS1500,opensea,TSS1500-opensea,,,,,,,0.4835592181800872,hyper,0.38,0.9506172839506172,0.9206349206349206,-0.029982363315696592
cg20883831,0.462837738888281,0.54304106401273,16.1443561293966,2.37001714840377e-48,4.20571840243038e-45,98.9553366050009,0.121825423945337,0.584663162833619,0.462837738888281,7,150652948,F,I,KCNH2,TSS200,island,TSS200-island,chr7:150652807-150653080,True,True,high-CpG:150283794-150283891,,,0.553790151557814,hyper,0.16,0.9718875502008032,0.9696969696969697,-0.0021905805038334725
cg05447008,0.332219586389377,0.503842609660346,11.7997214181136,7.91513707386282e-29,4.05959665013301e-27,54.2304820266623,0.201498885356344,0.533718471745722,0.332219586389378,6,73331114,R,I,KCNQ5,TSS1500,island,TSS1500-island,chr6:73330942-73333109,True,,,,,0.3842017174305102,hyper,0.37,0.8893709327548808,0.8379888268156425,-0.05138210593923831
cg00668150,0.350836227310696,0.488214859035493,13.3147123615944,2.67667197325402e-35,4.0038862015826195e-33,69.0388412574351,0.168928652166407,0.519764879477103,0.350836227310696,17,2615720,F,I,KIAA0664,TSS1500,shore,TSS1500-shore,chr17:2614320-2615630,,,,rs9916715,,0.3693954604235402,hyper,0.31,0.9191489361702126,0.9090909090909092,-0.010058027079303478
cg12604950,0.342620355059661,0.432335681001328,13.4649967230168,5.7995909146742296e-36,9.67983629128224e-34,70.5599044404252,0.12052650895063,0.46314686401029,0.342620355059661,1,180882287,F,II,KIAA1614,TSS200,island,TSS200-island,chr1:180881316-180882592,True,,,,,0.3803066678156874,hyper,0.15,0.9656565656565655,0.9591836734693877,-0.006472892187177837
cg26067203,0.364894605844353,0.454031849700121,13.4072661511968,1.0446844647301e-35,1.67740298358424e-33,69.9745690092263,0.121951506971267,0.486846112815621,0.364894605844353,1,1935289,R,I,KIAA1751,TSS200,island,TSS200-island,chr1:1935166-1935452,True,,,,,0.4279900520218155,hyper,0.26,0.9260042283298098,0.9139784946236558,-0.012025733706154007
